ymd,hour,spot_num,spot_nm,x,y,io1,io2
20161116,1,B-01,도봉로(도봉산역),203959,203959,2361,2639
20161116,1,B-01,도봉로(도봉산역),203959,203959,9792,11896
20161116,1,B-01,도봉로(도봉산역),203959,203959,10292,9150
20161116,1,B-01,도봉로(도봉산역),203959,203959,8681,7934
20161117,1,B-01,도봉로(도봉산역),203959,203959,2598,2691
20161117,1,B-01,도봉로(도봉산역),203959,203959,9786,11890
20161117,1,B-01,도봉로(도봉산역),203959,203959,10148,8901
20161117,1,B-01,도봉로(도봉산역),203959,203959,8936,8057
20161118,1,B-01,도봉로(도봉산역),203959,203959,2429,2832
20161118,1,B-01,도봉로(도봉산역),203959,203959,10031,11911
20161118,1,B-01,도봉로(도봉산역),203959,203959,10455,9353
20161118,1,B-01,도봉로(도봉산역),203959,203959,9665,8297
20161119,1,B-01,도봉로(도봉산역),203959,203959,2780,3228
20161119,1,B-01,도봉로(도봉산역),203959,203959,8615,9686
20161119,1,B-01,도봉로(도봉산역),203959,203959,11810,11019
20161119,1,B-01,도봉로(도봉산역),203959,203959,8226,8259
20161120,1,B-01,도봉로(도봉산역),203959,203959,2268,2848
20161120,1,B-01,도봉로(도봉산역),203959,203959,6315,7411
20161120,1,B-01,도봉로(도봉산역),203959,203959,10562,9920
20161120,1,B-01,도봉로(도봉산역),203959,203959,6434,5943
20161121,1,B-01,도봉로(도봉산역),203959,203959,1930,2193
20161121,1,B-01,도봉로(도봉산역),203959,203959,10087,12218
20161121,1,B-01,도봉로(도봉산역),203959,203959,10028,9250
20161121,1,B-01,도봉로(도봉산역),203959,203959,7694,9283
20161122,1,B-01,도봉로(도봉산역),203959,203959,3362,2339
20161122,1,B-01,도봉로(도봉산역),203959,203959,9569,11728
20161122,1,B-01,도봉로(도봉산역),203959,203959,10396,8850
20161122,1,B-01,도봉로(도봉산역),203959,203959,8741,8064
20161123,1,B-01,도봉로(도봉산역),203959,203959,2307,2730
20161123,1,B-01,도봉로(도봉산역),203959,203959,9601,11199
20161123,1,B-01,도봉로(도봉산역),203959,203959,10133,9061
20161123,1,B-01,도봉로(도봉산역),203959,203959,8731,7728
20161124,1,B-01,도봉로(도봉산역),203959,203959,2542,2620
20161124,1,B-01,도봉로(도봉산역),203959,203959,9949,11874
20161124,1,B-01,도봉로(도봉산역),203959,203959,10233,9072
20161124,1,B-01,도봉로(도봉산역),203959,203959,8772,7728
20161125,1,B-01,도봉로(도봉산역),203959,203959,2461,2707
20161125,1,B-01,도봉로(도봉산역),203959,203959,9842,11856
20161125,1,B-01,도봉로(도봉산역),203959,203959,9964,8854
20161125,1,B-01,도봉로(도봉산역),203959,203959,10996,7869
20161126,1,B-01,도봉로(도봉산역),203959,203959,3514,4088
20161126,1,B-01,도봉로(도봉산역),203959,203959,8299,9158
20161126,1,B-01,도봉로(도봉산역),203959,203959,11544,10646
20161126,1,B-01,도봉로(도봉산역),203959,203959,6885,6976
20161127,1,B-01,도봉로(도봉산역),203959,203959,2245,2604
20161127,1,B-01,도봉로(도봉산역),203959,203959,6058,6618
20161127,1,B-01,도봉로(도봉산역),203959,203959,9468,9473
20161127,1,B-01,도봉로(도봉산역),203959,203959,6029,5539
20161128,1,B-01,도봉로(도봉산역),203959,203959,1829,2027
20161128,1,B-01,도봉로(도봉산역),203959,203959,10256,11999
20161128,1,B-01,도봉로(도봉산역),203959,203959,9239,8673
20161128,1,B-01,도봉로(도봉산역),203959,203959,8159,7533
20161129,1,B-01,도봉로(도봉산역),203959,203959,2235,2576
20161129,1,B-01,도봉로(도봉산역),203959,203959,10262,11577
20161129,1,B-01,도봉로(도봉산역),203959,203959,10379,9314
20161129,1,B-01,도봉로(도봉산역),203959,203959,8590,7695
20161130,1,B-01,도봉로(도봉산역),203959,203959,2313,2709
20161130,1,B-01,도봉로(도봉산역),203959,203959,9662,11546
20161130,1,B-01,도봉로(도봉산역),203959,203959,10077,9061
20161130,1,B-01,도봉로(도봉산역),203959,203959,7623,6825
20161201,1,B-01,도봉로(도봉산역),203959,203959,2543,2690
20161201,1,B-01,도봉로(도봉산역),203959,203959,8458,10471
20161201,1,B-01,도봉로(도봉산역),203959,203959,0,0
20161201,1,B-01,도봉로(도봉산역),203959,203959,0,0
20161202,1,B-01,도봉로(도봉산역),203959,203959,0,0
20161202,1,B-01,도봉로(도봉산역),203959,203959,0,0
20161202,1,B-01,도봉로(도봉산역),203959,203959,0,0
20161202,1,B-01,도봉로(도봉산역),203959,203959,0,0
20161203,1,B-01,도봉로(도봉산역),203959,203959,0,0
20161203,1,B-01,도봉로(도봉산역),203959,203959,0,0
20161203,1,B-01,도봉로(도봉산역),203959,203959,0,0
20161203,1,B-01,도봉로(도봉산역),203959,203959,0,0
20161204,1,B-01,도봉로(도봉산역),203959,203959,0,0
20161204,1,B-01,도봉로(도봉산역),203959,203959,0,0
20161204,1,B-01,도봉로(도봉산역),203959,203959,0,0
20161204,1,B-01,도봉로(도봉산역),203959,203959,0,0
20161205,1,B-01,도봉로(도봉산역),203959,203959,0,0
20161205,1,B-01,도봉로(도봉산역),203959,203959,4304,2850
20161205,1,B-01,도봉로(도봉산역),203959,203959,9377,8274
20161205,1,B-01,도봉로(도봉산역),203959,203959,8092,7590
20161206,1,B-01,도봉로(도봉산역),203959,203959,2396,2555
20161206,1,B-01,도봉로(도봉산역),203959,203959,9416,11098
20161206,1,B-01,도봉로(도봉산역),203959,203959,9991,8952
20161206,1,B-01,도봉로(도봉산역),203959,203959,8514,7690
20161207,1,B-01,도봉로(도봉산역),203959,203959,2395,2623
20161207,1,B-01,도봉로(도봉산역),203959,203959,9464,11358
20161207,1,B-01,도봉로(도봉산역),203959,203959,9274,8091
20161207,1,B-01,도봉로(도봉산역),203959,203959,8319,7650
20161208,1,B-01,도봉로(도봉산역),203959,203959,2756,2596
20161208,1,B-01,도봉로(도봉산역),203959,203959,9920,11489
20161208,1,B-01,도봉로(도봉산역),203959,203959,10070,8986
20161208,1,B-01,도봉로(도봉산역),203959,203959,8409,7617
20161209,1,B-01,도봉로(도봉산역),203959,203959,2589,2695
20161209,1,B-01,도봉로(도봉산역),203959,203959,9696,11294
20161209,1,B-01,도봉로(도봉산역),203959,203959,9443,8596
20161209,1,B-01,도봉로(도봉산역),203959,203959,8961,8162
20161210,1,B-01,도봉로(도봉산역),203959,203959,3093,3192
20161210,1,B-01,도봉로(도봉산역),203959,203959,8102,8519
20161210,1,B-01,도봉로(도봉산역),203959,203959,11318,10382
20161210,1,B-01,도봉로(도봉산역),203959,203959,7351,6923
20161211,1,B-01,도봉로(도봉산역),203959,203959,3094,2767
20161211,1,B-01,도봉로(도봉산역),203959,203959,5810,6232
20161211,1,B-01,도봉로(도봉산역),203959,203959,9282,9398
20161211,1,B-01,도봉로(도봉산역),203959,203959,5231,5307
20161212,1,B-01,도봉로(도봉산역),203959,203959,1637,1803
20161212,1,B-01,도봉로(도봉산역),203959,203959,8202,9691
20161212,1,B-01,도봉로(도봉산역),203959,203959,6317,5621
20161212,1,B-01,도봉로(도봉산역),203959,203959,7972,7387
20161213,1,B-01,도봉로(도봉산역),203959,203959,1762,1966
20161213,1,B-01,도봉로(도봉산역),203959,203959,5782,6821
20161213,1,B-01,도봉로(도봉산역),203959,203959,9824,8635
20161213,1,B-01,도봉로(도봉산역),203959,203959,8197,7496
20161214,1,B-01,도봉로(도봉산역),203959,203959,2405,2585
20161214,1,B-01,도봉로(도봉산역),203959,203959,9722,11296
20161214,1,B-01,도봉로(도봉산역),203959,203959,9857,8767
20161214,1,B-01,도봉로(도봉산역),203959,203959,7791,7213
20161215,1,B-01,도봉로(도봉산역),203959,203959,2672,2538
20161215,1,B-01,도봉로(도봉산역),203959,203959,9531,11013
20161215,1,B-01,도봉로(도봉산역),203959,203959,6278,5479
20161215,1,B-01,도봉로(도봉산역),203959,203959,8140,7564
20161216,1,B-01,도봉로(도봉산역),203959,203959,2582,2665
20161216,1,B-01,도봉로(도봉산역),203959,203959,9365,10697
20161216,1,B-01,도봉로(도봉산역),203959,203959,10253,9325
20161216,1,B-01,도봉로(도봉산역),203959,203959,9290,7849
20161217,1,B-01,도봉로(도봉산역),203959,203959,3004,3195
20161217,1,B-01,도봉로(도봉산역),203959,203959,7978,8939
20161217,1,B-01,도봉로(도봉산역),203959,203959,10637,9656
20161217,1,B-01,도봉로(도봉산역),203959,203959,7126,6958
20161218,1,B-01,도봉로(도봉산역),203959,203959,2705,2791
20161218,1,B-01,도봉로(도봉산역),203959,203959,5677,6197
20161218,1,B-01,도봉로(도봉산역),203959,203959,9419,9289
20161218,1,B-01,도봉로(도봉산역),203959,203959,5357,5571
20161219,1,B-01,도봉로(도봉산역),203959,203959,1896,1975
20161219,1,B-01,도봉로(도봉산역),203959,203959,9629,11256
20161219,1,B-01,도봉로(도봉산역),203959,203959,9517,9057
20161219,1,B-01,도봉로(도봉산역),203959,203959,7850,7352
20161220,1,B-01,도봉로(도봉산역),203959,203959,2364,2580
20161220,1,B-01,도봉로(도봉산역),203959,203959,7415,8824
20161220,1,B-01,도봉로(도봉산역),203959,203959,9908,8748
20161220,1,B-01,도봉로(도봉산역),203959,203959,7903,6865
20161221,1,B-01,도봉로(도봉산역),203959,203959,2428,2658
20161221,1,B-01,도봉로(도봉산역),203959,203959,9327,11179
20161221,1,B-01,도봉로(도봉산역),203959,203959,10253,8883
20161221,1,B-01,도봉로(도봉산역),203959,203959,8401,7501
20161222,1,B-01,도봉로(도봉산역),203959,203959,2289,2416
20161222,1,B-01,도봉로(도봉산역),203959,203959,9021,10219
20161222,1,B-01,도봉로(도봉산역),203959,203959,8523,7978
20161222,1,B-01,도봉로(도봉산역),203959,203959,7790,7218
20161223,1,B-01,도봉로(도봉산역),203959,203959,2683,2756
20161223,1,B-01,도봉로(도봉산역),203959,203959,9650,11050
20161223,1,B-01,도봉로(도봉산역),203959,203959,8990,8242
20161223,1,B-01,도봉로(도봉산역),203959,203959,8524,7781
20161224,1,B-01,도봉로(도봉산역),203959,203959,3057,3298
20161224,1,B-01,도봉로(도봉산역),203959,203959,7452,8005
20161224,1,B-01,도봉로(도봉산역),203959,203959,10549,10327
20161224,1,B-01,도봉로(도봉산역),203959,203959,6430,6377
20161225,1,B-01,도봉로(도봉산역),203959,203959,2322,2564
20161225,1,B-01,도봉로(도봉산역),203959,203959,4913,5574
20161225,1,B-01,도봉로(도봉산역),203959,203959,8747,8884
20161225,1,B-01,도봉로(도봉산역),203959,203959,5487,5886
20161226,1,B-01,도봉로(도봉산역),203959,203959,1842,2007
20161226,1,B-01,도봉로(도봉산역),203959,203959,9691,10987
20161226,1,B-01,도봉로(도봉산역),203959,203959,9685,9150
20161226,1,B-01,도봉로(도봉산역),203959,203959,7740,7147
20161227,1,B-01,도봉로(도봉산역),203959,203959,2367,2637
20161227,1,B-01,도봉로(도봉산역),203959,203959,9480,10802
20161227,1,B-01,도봉로(도봉산역),203959,203959,9984,9038
20161227,1,B-01,도봉로(도봉산역),203959,203959,7802,7458
20161228,1,B-01,도봉로(도봉산역),203959,203959,2529,2675
20161228,1,B-01,도봉로(도봉산역),203959,203959,9522,10810
20161228,1,B-01,도봉로(도봉산역),203959,203959,8631,7944
20161228,1,B-01,도봉로(도봉산역),203959,203959,8460,7721
20161229,1,B-01,도봉로(도봉산역),203959,203959,2612,2697
20161229,1,B-01,도봉로(도봉산역),203959,203959,9443,10157
20161229,1,B-01,도봉로(도봉산역),203959,203959,9642,8676
20161229,1,B-01,도봉로(도봉산역),203959,203959,8019,7415
20161230,1,B-01,도봉로(도봉산역),203959,203959,2793,2858
20161230,1,B-01,도봉로(도봉산역),203959,203959,9405,10594
20161230,1,B-01,도봉로(도봉산역),203959,203959,8154,7497
20161230,1,B-01,도봉로(도봉산역),203959,203959,8661,7807
20170101,1,B-01,도봉로(도봉산역),203959,203959,2487,3180
20170101,1,B-01,도봉로(도봉산역),203959,203959,5088,5395
20170101,1,B-01,도봉로(도봉산역),203959,203959,8841,9145
20170101,1,B-01,도봉로(도봉산역),203959,203959,5030,5102
20170102,1,B-01,도봉로(도봉산역),203959,203959,1552,1764
20170102,1,B-01,도봉로(도봉산역),203959,203959,8888,10339
20170102,1,B-01,도봉로(도봉산역),203959,203959,8900,8624
20170102,1,B-01,도봉로(도봉산역),203959,203959,7545,6786
20170103,1,B-01,도봉로(도봉산역),203959,203959,2089,2345
20170103,1,B-01,도봉로(도봉산역),203959,203959,8978,10501
20170103,1,B-01,도봉로(도봉산역),203959,203959,9303,8566
20170103,1,B-01,도봉로(도봉산역),203959,203959,7694,7060
20170104,1,B-01,도봉로(도봉산역),203959,203959,2146,2380
20170104,1,B-01,도봉로(도봉산역),203959,203959,9064,10439
20170104,1,B-01,도봉로(도봉산역),203959,203959,9040,8687
20170104,1,B-01,도봉로(도봉산역),203959,203959,7753,7221
20170105,1,B-01,도봉로(도봉산역),203959,203959,2280,2478
20170105,1,B-01,도봉로(도봉산역),203959,203959,9052,10441
20170105,1,B-01,도봉로(도봉산역),203959,203959,9002,8652
20170105,1,B-01,도봉로(도봉산역),203959,203959,7619,7103
20170106,1,B-01,도봉로(도봉산역),203959,203959,2299,2534
20170106,1,B-01,도봉로(도봉산역),203959,203959,9288,10825
20170106,1,B-01,도봉로(도봉산역),203959,203959,9509,8943
20170106,1,B-01,도봉로(도봉산역),203959,203959,8186,7551
20170107,1,B-01,도봉로(도봉산역),203959,203959,2593,2890
20170107,1,B-01,도봉로(도봉산역),203959,203959,7718,8694
20170107,1,B-01,도봉로(도봉산역),203959,203959,10478,10309
20170107,1,B-01,도봉로(도봉산역),203959,203959,6757,6699
20170108,1,B-01,도봉로(도봉산역),203959,203959,2080,2429
20170108,1,B-01,도봉로(도봉산역),203959,203959,5624,6325
20170108,1,B-01,도봉로(도봉산역),203959,203959,8664,9157
20170108,1,B-01,도봉로(도봉산역),203959,203959,4940,4878
20170109,1,B-01,도봉로(도봉산역),203959,203959,1736,1952
20170109,1,B-01,도봉로(도봉산역),203959,203959,9550,11272
20170109,1,B-01,도봉로(도봉산역),203959,203959,9128,8899
20170109,1,B-01,도봉로(도봉산역),203959,203959,7208,6957
20170110,1,B-01,도봉로(도봉산역),203959,203959,2011,2378
20170110,1,B-01,도봉로(도봉산역),203959,203959,9333,10760
20170110,1,B-01,도봉로(도봉산역),203959,203959,8300,7805
20170110,1,B-01,도봉로(도봉산역),203959,203959,7507,7519
20170111,1,B-01,도봉로(도봉산역),203959,203959,2103,2383
20170111,1,B-01,도봉로(도봉산역),203959,203959,9402,10629
20170111,1,B-01,도봉로(도봉산역),203959,203959,9235,8661
20170111,1,B-01,도봉로(도봉산역),203959,203959,7536,7416
20170112,1,B-01,도봉로(도봉산역),203959,203959,2053,2369
20170112,1,B-01,도봉로(도봉산역),203959,203959,9424,10571
20170112,1,B-01,도봉로(도봉산역),203959,203959,9135,8958
20170112,1,B-01,도봉로(도봉산역),203959,203959,7531,7506
20170113,1,B-01,도봉로(도봉산역),203959,203959,2237,2429
20170113,1,B-01,도봉로(도봉산역),203959,203959,8873,10214
20170113,1,B-01,도봉로(도봉산역),203959,203959,9067,8365
20170113,1,B-01,도봉로(도봉산역),203959,203959,8278,7649
20170114,1,B-01,도봉로(도봉산역),203959,203959,2583,2759
20170114,1,B-01,도봉로(도봉산역),203959,203959,7586,8144
20170114,1,B-01,도봉로(도봉산역),203959,203959,9935,10104
20170114,1,B-01,도봉로(도봉산역),203959,203959,6545,6556
20170115,1,B-01,도봉로(도봉산역),203959,203959,1984,2273
20170115,1,B-01,도봉로(도봉산역),203959,203959,5313,5854
20170115,1,B-01,도봉로(도봉산역),203959,203959,8382,9000
20170115,1,B-01,도봉로(도봉산역),203959,203959,5043,5203
20170116,1,B-01,도봉로(도봉산역),203959,203959,1660,1905
20170116,1,B-01,도봉로(도봉산역),203959,203959,9548,11086
20170116,1,B-01,도봉로(도봉산역),203959,203959,9189,9014
20170116,1,B-01,도봉로(도봉산역),203959,203959,7685,7480
20170117,1,B-01,도봉로(도봉산역),203959,203959,2084,2343
20170117,1,B-01,도봉로(도봉산역),203959,203959,9294,10805
20170117,1,B-01,도봉로(도봉산역),203959,203959,9487,9350
20170117,1,B-01,도봉로(도봉산역),203959,203959,8080,7356
20170118,1,B-01,도봉로(도봉산역),203959,203959,2126,2526
20170118,1,B-01,도봉로(도봉산역),203959,203959,9288,10684
20170118,1,B-01,도봉로(도봉산역),203959,203959,9295,8767
20170118,1,B-01,도봉로(도봉산역),203959,203959,7630,7510
20170119,1,B-01,도봉로(도봉산역),203959,203959,2243,2435
20170119,1,B-01,도봉로(도봉산역),203959,203959,9426,10908
20170119,1,B-01,도봉로(도봉산역),203959,203959,9592,8905
20170119,1,B-01,도봉로(도봉산역),203959,203959,7891,7734
20170120,1,B-01,도봉로(도봉산역),203959,203959,2006,2340
20170120,1,B-01,도봉로(도봉산역),203959,203959,7330,8260
20170120,1,B-01,도봉로(도봉산역),203959,203959,8267,8086
20170120,1,B-01,도봉로(도봉산역),203959,203959,7122,7041
20170121,1,B-01,도봉로(도봉산역),203959,203959,2465,2689
20170121,1,B-01,도봉로(도봉산역),203959,203959,7494,8225
20170121,1,B-01,도봉로(도봉산역),203959,203959,10125,9730
20170121,1,B-01,도봉로(도봉산역),203959,203959,5623,5682
20170122,1,B-01,도봉로(도봉산역),203959,203959,1684,1962
20170122,1,B-01,도봉로(도봉산역),203959,203959,4873,5279
20170122,1,B-01,도봉로(도봉산역),203959,203959,8224,8621
20170122,1,B-01,도봉로(도봉산역),203959,203959,4815,5032
20170123,1,B-01,도봉로(도봉산역),203959,203959,1593,1830
20170123,1,B-01,도봉로(도봉산역),203959,203959,9607,10844
20170123,1,B-01,도봉로(도봉산역),203959,203959,7662,7276
20170123,1,B-01,도봉로(도봉산역),203959,203959,7643,7647
20170124,1,B-01,도봉로(도봉산역),203959,203959,2038,2343
20170124,1,B-01,도봉로(도봉산역),203959,203959,9665,10951
20170124,1,B-01,도봉로(도봉산역),203959,203959,9846,10094
20170124,1,B-01,도봉로(도봉산역),203959,203959,8011,8135
20170125,1,B-01,도봉로(도봉산역),203959,203959,2230,2530
20170125,1,B-01,도봉로(도봉산역),203959,203959,10090,11131
20170125,1,B-01,도봉로(도봉산역),203959,203959,9983,9585
20170125,1,B-01,도봉로(도봉산역),203959,203959,8250,8289
20170126,1,B-01,도봉로(도봉산역),203959,203959,2436,2588
20170126,1,B-01,도봉로(도봉산역),203959,203959,9830,10593
20170126,1,B-01,도봉로(도봉산역),203959,203959,11591,10458
20170126,1,B-01,도봉로(도봉산역),203959,203959,8117,8335
20170127,1,B-01,도봉로(도봉산역),203959,203959,2245,2588
20170127,1,B-01,도봉로(도봉산역),203959,203959,5946,6797
20170127,1,B-01,도봉로(도봉산역),203959,203959,9452,9743
20170127,1,B-01,도봉로(도봉산역),203959,203959,4984,5415
20170128,1,B-01,도봉로(도봉산역),203959,203959,1431,1692
20170128,1,B-01,도봉로(도봉산역),203959,203959,8147,9455
20170128,1,B-01,도봉로(도봉산역),203959,203959,13411,14755
20170128,1,B-01,도봉로(도봉산역),203959,203959,6289,6973
20170129,1,B-01,도봉로(도봉산역),203959,203959,1320,1570
20170129,1,B-01,도봉로(도봉산역),203959,203959,4815,5378
20170129,1,B-01,도봉로(도봉산역),203959,203959,9048,9606
20170129,1,B-01,도봉로(도봉산역),203959,203959,4292,4346
20170130,1,B-01,도봉로(도봉산역),203959,203959,1619,1694
20170130,1,B-01,도봉로(도봉산역),203959,203959,4606,5554
20170130,1,B-01,도봉로(도봉산역),203959,203959,8909,9390
20170130,1,B-01,도봉로(도봉산역),203959,203959,4887,4982
20170201,1,B-01,도봉로(도봉산역),203959,203959,2114,2404
20170201,1,B-01,도봉로(도봉산역),203959,203959,9342,10875
20170201,1,B-01,도봉로(도봉산역),203959,203959,9062,8716
20170201,1,B-01,도봉로(도봉산역),203959,203959,7364,7291
20170202,1,B-01,도봉로(도봉산역),203959,203959,2157,2316
20170202,1,B-01,도봉로(도봉산역),203959,203959,9579,10886
20170202,1,B-01,도봉로(도봉산역),203959,203959,9362,8642
20170202,1,B-01,도봉로(도봉산역),203959,203959,7218,7265
20170203,1,B-01,도봉로(도봉산역),203959,203959,2221,2507
20170203,1,B-01,도봉로(도봉산역),203959,203959,9529,10850
20170203,1,B-01,도봉로(도봉산역),203959,203959,9706,9120
20170203,1,B-01,도봉로(도봉산역),203959,203959,8291,7794
20170204,1,B-01,도봉로(도봉산역),203959,203959,2693,2854
20170204,1,B-01,도봉로(도봉산역),203959,203959,7927,8827
20170204,1,B-01,도봉로(도봉산역),203959,203959,10189,10585
20170204,1,B-01,도봉로(도봉산역),203959,203959,6186,6196
20170205,1,B-01,도봉로(도봉산역),203959,203959,1996,2386
20170205,1,B-01,도봉로(도봉산역),203959,203959,5229,5683
20170205,1,B-01,도봉로(도봉산역),203959,203959,7624,8275
20170205,1,B-01,도봉로(도봉산역),203959,203959,4778,4990
20170206,1,B-01,도봉로(도봉산역),203959,203959,1690,1966
20170206,1,B-01,도봉로(도봉산역),203959,203959,9701,11319
20170206,1,B-01,도봉로(도봉산역),203959,203959,9009,8859
20170206,1,B-01,도봉로(도봉산역),203959,203959,7554,7396
20170207,1,B-01,도봉로(도봉산역),203959,203959,2093,2471
20170207,1,B-01,도봉로(도봉산역),203959,203959,9529,10873
20170207,1,B-01,도봉로(도봉산역),203959,203959,9263,8784
20170207,1,B-01,도봉로(도봉산역),203959,203959,7551,7454
20170208,1,B-01,도봉로(도봉산역),203959,203959,2140,2463
20170208,1,B-01,도봉로(도봉산역),203959,203959,9361,11041
20170208,1,B-01,도봉로(도봉산역),203959,203959,9455,8838
20170208,1,B-01,도봉로(도봉산역),203959,203959,7533,7500
20170209,1,B-01,도봉로(도봉산역),203959,203959,2147,2454
20170209,1,B-01,도봉로(도봉산역),203959,203959,9744,10991
20170209,1,B-01,도봉로(도봉산역),203959,203959,9120,8620
20170209,1,B-01,도봉로(도봉산역),203959,203959,7789,7531
20170210,1,B-01,도봉로(도봉산역),203959,203959,2186,2436
20170210,1,B-01,도봉로(도봉산역),203959,203959,9552,10971
20170210,1,B-01,도봉로(도봉산역),203959,203959,9584,8983
20170210,1,B-01,도봉로(도봉산역),203959,203959,8577,8194
20170211,1,B-01,도봉로(도봉산역),203959,203959,2573,2866
20170211,1,B-01,도봉로(도봉산역),203959,203959,7809,8857
20170211,1,B-01,도봉로(도봉산역),203959,203959,10554,10309
20170211,1,B-01,도봉로(도봉산역),203959,203959,6482,6864
20170212,1,B-01,도봉로(도봉산역),203959,203959,2089,2397
20170212,1,B-01,도봉로(도봉산역),203959,203959,5455,6133
20170212,1,B-01,도봉로(도봉산역),203959,203959,8590,9293
20170212,1,B-01,도봉로(도봉산역),203959,203959,5457,5395
20170213,1,B-01,도봉로(도봉산역),203959,203959,1668,1895
20170213,1,B-01,도봉로(도봉산역),203959,203959,9481,11153
20170213,1,B-01,도봉로(도봉산역),203959,203959,9145,8939
20170213,1,B-01,도봉로(도봉산역),203959,203959,7401,7244
20170214,1,B-01,도봉로(도봉산역),203959,203959,1964,2337
20170214,1,B-01,도봉로(도봉산역),203959,203959,9560,11165
20170214,1,B-01,도봉로(도봉산역),203959,203959,9565,8760
20170214,1,B-01,도봉로(도봉산역),203959,203959,7820,7646
20170215,1,B-01,도봉로(도봉산역),203959,203959,2094,2456
20170215,1,B-01,도봉로(도봉산역),203959,203959,9903,11696
20170215,1,B-01,도봉로(도봉산역),203959,203959,9117,8805
20170215,1,B-01,도봉로(도봉산역),203959,203959,7706,7696
20170216,1,B-01,도봉로(도봉산역),203959,203959,2187,2475
20170216,1,B-01,도봉로(도봉산역),203959,203959,9608,11008
20170216,1,B-01,도봉로(도봉산역),203959,203959,8695,8423
20170216,1,B-01,도봉로(도봉산역),203959,203959,7502,7357
20170217,1,B-01,도봉로(도봉산역),203959,203959,2155,2451
20170217,1,B-01,도봉로(도봉산역),203959,203959,6169,7351
20170217,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170217,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170218,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170218,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170218,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170218,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170219,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170219,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170219,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170219,1,B-01,도봉로(도봉산역),203959,203959,1620,1988
20170220,1,B-01,도봉로(도봉산역),203959,203959,407,557
20170220,1,B-01,도봉로(도봉산역),203959,203959,1012,1085
20170220,1,B-01,도봉로(도봉산역),203959,203959,7716,7433
20170220,1,B-01,도봉로(도봉산역),203959,203959,7512,7418
20170221,1,B-01,도봉로(도봉산역),203959,203959,2046,2423
20170221,1,B-01,도봉로(도봉산역),203959,203959,9600,11207
20170221,1,B-01,도봉로(도봉산역),203959,203959,9271,8732
20170221,1,B-01,도봉로(도봉산역),203959,203959,7904,7590
20170222,1,B-01,도봉로(도봉산역),203959,203959,2128,2489
20170222,1,B-01,도봉로(도봉산역),203959,203959,9350,10595
20170222,1,B-01,도봉로(도봉산역),203959,203959,7565,7314
20170222,1,B-01,도봉로(도봉산역),203959,203959,7282,7121
20170223,1,B-01,도봉로(도봉산역),203959,203959,2094,2358
20170223,1,B-01,도봉로(도봉산역),203959,203959,9526,11247
20170223,1,B-01,도봉로(도봉산역),203959,203959,9018,8666
20170223,1,B-01,도봉로(도봉산역),203959,203959,7387,7034
20170224,1,B-01,도봉로(도봉산역),203959,203959,2257,2574
20170224,1,B-01,도봉로(도봉산역),203959,203959,9774,11221
20170224,1,B-01,도봉로(도봉산역),203959,203959,8466,8086
20170224,1,B-01,도봉로(도봉산역),203959,203959,8646,8011
20170225,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170225,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170225,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170225,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170226,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170226,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170226,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170226,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170227,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170227,1,B-01,도봉로(도봉산역),203959,203959,2324,2553
20170227,1,B-01,도봉로(도봉산역),203959,203959,9172,8869
20170227,1,B-01,도봉로(도봉산역),203959,203959,7862,7487
20170228,1,B-01,도봉로(도봉산역),203959,203959,2101,2419
20170228,1,B-01,도봉로(도봉산역),203959,203959,8853,10445
20170228,1,B-01,도봉로(도봉산역),203959,203959,9536,8961
20170228,1,B-01,도봉로(도봉산역),203959,203959,8380,7856
20170229,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170229,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170229,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170229,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170230,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170230,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170230,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170230,1,B-01,도봉로(도봉산역),203959,203959,0,0
20170301,1,B-01,도봉로(도봉산역),203959,203959,2614,3021
20170301,1,B-01,도봉로(도봉산역),203959,203959,6333,7863
20170301,1,B-01,도봉로(도봉산역),203959,203959,9800,9403
20170301,1,B-01,도봉로(도봉산역),203959,203959,6341,5681
20170302,1,B-01,도봉로(도봉산역),203959,203959,1671,2002
